time_,read/joint_1,read/joint_2,read/joint_3,read/joint_4,read/joint_5,read/joint_6,read/joint_7,read/joint_8,read/joint_9,read/joint_10,read/joint_11,read/joint_12,read/joint_13,read/joint_14,read/joint_15,read/joint_16,read/joint_17,read/joint_18,read/joint_19,read/joint_20,read/joint_21,read/joint_22,read/joint_23,read/joint_24,read/joint_25,read/joint_26,read/joint_27,read/joint_28,read/joint_29,read/joint_30,read/joint_31,read/joint_32,read/joint_33,read/joint_34,read/joint_35,read/joint_36,read/joint_37,read/joint_38,read/joint_39,read/joint_40,read/joint_41
0.272715,-0.136365,0.081364,0.014534,-0.009387,0.525060,0.044006,-0.148934,0.074776,-0.005292,0.008901,0.525066,0.003207,0.010715,-0.071061,-0.104285,0.511905,-0.054710,-1.841689,-0.102999,0.455882,0.248826,0.576142,2.488445,-2.248000,-0.746767,0.769341,1.443294,1.209276,-1.294815,0.008496,-0.003589,-0.000557,0.000575,0.004389,-0.008967,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059166
0.274737,-0.136365,0.081364,0.014534,-0.009387,0.525060,0.044006,-0.148934,0.074776,-0.005292,0.008901,0.525066,0.003207,0.010715,-0.071061,-0.104285,0.511905,-0.054710,-1.841689,-0.102999,0.455882,0.248826,0.576142,2.488445,-2.248000,-0.746767,0.769341,1.443294,1.209276,-1.294815,0.008496,-0.003589,-0.000557,0.000575,0.004389,-0.008967,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059166
0.276725,-0.136365,0.081364,0.014534,-0.009387,0.525060,0.044006,-0.148934,0.074776,-0.005292,0.008901,0.525066,0.003207,0.010715,-0.071061,-0.104285,0.511905,-0.054710,-1.841689,-0.102999,0.455882,0.248826,0.576142,2.488445,-2.248000,-0.746767,0.769341,1.443294,1.209276,-1.294815,0.008496,-0.003589,-0.000557,0.000575,0.004389,-0.008967,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059166
0.278731,-0.136365,0.081364,0.014534,-0.009387,0.525060,0.044006,-0.148934,0.074776,-0.005292,0.008901,0.525066,0.003207,0.010715,-0.071061,-0.104285,0.511905,-0.054710,-1.841689,-0.102999,0.455882,0.248826,0.576142,2.488445,-2.248000,-0.746767,0.769341,1.443294,1.209276,-1.294815,0.008496,-0.003589,-0.000557,0.000575,0.004389,-0.008967,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059166
0.280709,-0.136365,0.081364,0.014534,-0.009387,0.525060,0.044006,-0.148934,0.074776,-0.005292,0.008901,0.525066,0.003207,0.010715,-0.071061,-0.104285,0.511905,-0.054710,-1.841689,-0.102999,0.455882,0.248826,0.576142,2.488445,-2.248000,-0.746767,0.769341,1.443294,1.209276,-1.294815,0.008496,-0.003589,-0.000557,0.000575,0.004389,-0.008967,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059166
0.282723,-0.136367,0.081365,0.014545,-0.009388,0.525060,0.044008,-0.148936,0.074777,-0.005293,0.008901,0.525066,0.003203,0.010715,-0.071062,-0.104289,0.511905,-0.054710,-1.841683,-0.102988,0.455891,0.248821,0.576144,2.488448,-2.248002,-0.746760,0.769351,1.443226,1.209250,-1.294856,0.007611,0.001179,-0.000664,-0.001242,-0.003704,0.002739,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059177
0.285033,-0.136369,0.081365,0.014547,-0.009387,0.525060,0.044008,-0.148937,0.074777,-0.005294,0.008902,0.525066,0.003202,0.010714,-0.071062,-0.104291,0.511906,-0.054710,-1.841680,-0.102982,0.455896,0.248818,0.576145,2.488449,-2.248003,-0.746759,0.769355,1.443195,1.209236,-1.294868,0.007144,-0.001326,0.000756,0.002103,0.000199,0.004394,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059183
0.286736,-0.136369,0.081365,0.014547,-0.009387,0.525060,0.044008,-0.148937,0.074777,-0.005294,0.008902,0.525066,0.003202,0.010714,-0.071062,-0.104291,0.511906,-0.054710,-1.841680,-0.102982,0.455896,0.248818,0.576145,2.488449,-2.248003,-0.746759,0.769355,1.443195,1.209236,-1.294868,0.007144,-0.001326,0.000756,0.002103,-0.001589,0.000253,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059188
0.288723,-0.136371,0.081364,0.014544,-0.009386,0.525060,0.044008,-0.148939,0.074777,-0.005295,0.008903,0.525066,0.003200,0.010715,-0.071063,-0.104292,0.511906,-0.054710,-1.841677,-0.102976,0.455901,0.248816,0.576146,2.488451,-2.248004,-0.746754,0.769357,1.443165,1.209226,-1.294878,0.006676,-0.000575,-0.001016,0.001886,-0.001589,0.000253,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059188
0.290703,-0.136373,0.081364,0.014541,-0.009385,0.525061,0.044007,-0.148940,0.074777,-0.005296,0.008903,0.525066,0.003198,0.010716,-0.071064,-0.104294,0.511906,-0.054710,-1.841675,-0.102970,0.455906,0.248814,0.576148,2.488451,-2.248004,-0.746752,0.769361,1.443138,1.209216,-1.294886,0.006229,0.002800,0.000317,-0.001210,0.002094,0.002371,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059194
0.292692,-0.136375,0.081364,0.014540,-0.009384,0.525061,0.044007,-0.148942,0.074777,-0.005296,0.008904,0.525066,0.003196,0.010717,-0.071064,-0.104295,0.511906,-0.054710,-1.841672,-0.102964,0.455911,0.248811,0.576149,2.488454,-2.248005,-0.746747,0.769362,1.443112,1.209208,-1.294893,0.005797,0.002572,-0.001523,-0.000940,0.000121,-0.001395,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059199
0.294770,-0.136376,0.081364,0.014542,-0.009383,0.525061,0.044007,-0.148943,0.074777,-0.005297,0.008905,0.525066,0.003195,0.010716,-0.071065,-0.104297,0.511906,-0.054710,-1.841669,-0.102958,0.455916,0.248809,0.576150,2.488454,-2.248007,-0.746745,0.769367,1.443087,1.209201,-1.294897,0.005397,-0.000555,-0.000244,0.002040,-0.001060,0.000809,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059205
0.296699,-0.136377,0.081364,0.014539,-0.009383,0.525061,0.044006,-0.148945,0.074777,-0.005297,0.008906,0.525066,0.003193,0.010717,-0.071066,-0.104299,0.511907,-0.054710,-1.841666,-0.102952,0.455920,0.248806,0.576151,2.488454,-2.248008,-0.746745,0.769370,1.443063,1.209193,-1.294901,0.005029,-0.000310,0.003552,0.001524,0.002620,-0.002402,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059210
0.298719,-0.136378,0.081364,0.014539,-0.009383,0.525061,0.044006,-0.148944,0.074776,-0.005299,0.008903,0.525066,0.003191,0.010716,-0.071066,-0.104301,0.511907,-0.054710,-1.841663,-0.102946,0.455925,0.248804,0.576152,2.488456,-2.248010,-0.746741,0.769373,1.443042,1.209185,-1.294903,0.004689,0.002659,0.003698,-0.001810,0.001135,-0.000028,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059216
0.300727,-0.136378,0.081364,0.014540,-0.009384,0.525061,0.044006,-0.148943,0.074777,-0.005300,0.008901,0.525066,0.003189,0.010715,-0.071067,-0.104303,0.511906,-0.054710,-1.841661,-0.102940,0.455930,0.248801,0.576153,2.488459,-2.248012,-0.746736,0.769375,1.443020,1.209179,-1.294906,0.004376,0.002138,0.000897,-0.001733,-0.004856,0.001439,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059221
0.302765,-0.136378,0.081364,0.014540,-0.009384,0.525061,0.044006,-0.148943,0.074777,-0.005300,0.008901,0.525066,0.003189,0.010715,-0.071067,-0.104303,0.511906,-0.054710,-1.841661,-0.102940,0.455930,0.248801,0.576153,2.488459,-2.248012,-0.746736,0.769375,1.443020,1.209179,-1.294906,0.004376,0.002138,0.000897,-0.001733,-0.004856,0.001439,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059221
0.304716,-0.136378,0.081364,0.014540,-0.009384,0.525061,0.044006,-0.148943,0.074777,-0.005300,0.008901,0.525066,0.003189,0.010715,-0.071067,-0.104303,0.511906,-0.054710,-1.841661,-0.102940,0.455930,0.248801,0.576153,2.488459,-2.248012,-0.746736,0.769375,1.443020,1.209179,-1.294906,0.004376,0.002138,0.000897,-0.001733,-0.004856,0.001439,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059221
0.306713,-0.136378,0.081364,0.014540,-0.009384,0.525061,0.044006,-0.148943,0.074777,-0.005300,0.008901,0.525066,0.003189,0.010715,-0.071067,-0.104303,0.511906,-0.054710,-1.841661,-0.102940,0.455930,0.248801,0.576153,2.488459,-2.248012,-0.746736,0.769375,1.443020,1.209179,-1.294906,0.004376,0.002138,0.000897,-0.001733,-0.004856,0.001439,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059221
0.308691,-0.136378,0.081364,0.014540,-0.009384,0.525061,0.044006,-0.148943,0.074777,-0.005300,0.008901,0.525066,0.003189,0.010715,-0.071067,-0.104303,0.511906,-0.054710,-1.841661,-0.102940,0.455930,0.248801,0.576153,2.488459,-2.248012,-0.746736,0.769375,1.443020,1.209179,-1.294906,0.004376,0.002138,0.000897,-0.001733,-0.004856,0.001439,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059221
0.310997,-0.136378,0.081364,0.014540,-0.009384,0.525061,0.044006,-0.148943,0.074777,-0.005300,0.008901,0.525066,0.003189,0.010715,-0.071067,-0.104303,0.511906,-0.054710,-1.841661,-0.102940,0.455930,0.248801,0.576153,2.488459,-2.248012,-0.746736,0.769375,1.443020,1.209179,-1.294906,0.004376,0.002138,0.000897,-0.001733,-0.004856,0.001439,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059221
0.312687,-0.136378,0.081363,0.014537,-0.009386,0.525061,0.044005,-0.148944,0.074776,-0.005303,0.008899,0.525066,0.003185,0.010714,-0.071068,-0.104308,0.511907,-0.054710,-1.841655,-0.102929,0.455940,0.248797,0.576156,2.488457,-2.248018,-0.746732,0.769383,1.442983,1.209165,-1.294892,0.003795,-0.001120,-0.005632,0.000450,-0.000168,0.000087,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059232
0.314769,-0.136378,0.081364,0.014539,-0.009387,0.525060,0.044006,-0.148944,0.074776,-0.005304,0.008899,0.525066,0.003184,0.010713,-0.071069,-0.104310,0.511907,-0.054710,-1.841652,-0.102923,0.455945,0.248794,0.576157,2.488458,-2.248019,-0.746730,0.769384,1.442965,1.209161,-1.294885,0.003571,0.001714,-0.003877,-0.002987,-0.001118,-0.003456,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059238
0.316676,-0.136378,0.081364,0.014539,-0.009387,0.525060,0.044006,-0.148944,0.074776,-0.005304,0.008899,0.525066,0.003182,0.010712,-0.071069,-0.104312,0.511907,-0.054710,-1.841649,-0.102917,0.455949,0.248792,0.576158,2.488457,-2.248020,-0.746731,0.769387,1.442949,1.209155,-1.294878,0.003378,0.001088,0.000315,-0.002995,0.003246,-0.000862,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059243
0.318772,-0.136380,0.081364,0.014540,-0.009386,0.525060,0.044006,-0.148945,0.074776,-0.005305,0.008898,0.525066,0.003182,0.010712,-0.071070,-0.104314,0.511908,-0.054710,-1.841646,-0.102911,0.455954,0.248789,0.576159,2.488459,-2.248022,-0.746729,0.769390,1.442933,1.209151,-1.294873,0.003206,-0.002327,0.000785,-0.000232,0.002272,0.006170,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059249
0.320690,-0.136382,0.081364,0.014539,-0.009385,0.525061,0.044005,-0.148946,0.074776,-0.005306,0.008898,0.525066,0.003180,0.010712,-0.071070,-0.104314,0.511908,-0.054710,-1.841646,-0.102911,0.455954,0.248789,0.576159,2.488459,-2.248022,-0.746729,0.769390,1.442933,1.209151,-1.294873,0.003206,-0.002327,0.000785,-0.000232,0.002272,0.006170,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059249
0.322692,-0.136383,0.081364,0.014540,-0.009384,0.525061,0.044006,-0.148947,0.074777,-0.005307,0.008898,0.525066,0.003178,0.010711,-0.071071,-0.104315,0.511908,-0.054710,-1.841644,-0.102905,0.455959,0.248787,0.576160,2.488461,-2.248023,-0.746725,0.769391,1.442918,1.209150,-1.294867,0.003060,-0.002308,-0.001751,0.001582,-0.003554,0.006392,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059255
0.324746,-0.136386,0.081364,0.014541,-0.009382,0.525061,0.044006,-0.148948,0.074777,-0.005308,0.008898,0.525066,0.003177,0.010711,-0.071071,-0.104317,0.511908,-0.054710,-1.841641,-0.102899,0.455964,0.248784,0.576162,2.488463,-2.248024,-0.746724,0.769391,1.442903,1.209147,-1.294862,0.002938,0.000481,-0.001031,0.000127,-0.003661,0.001629,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059260
0.326731,-0.136387,0.081364,0.014536,-0.009382,0.525061,0.044005,-0.148950,0.074776,-0.005309,0.008899,0.525066,0.003175,0.010711,-0.071072,-0.104319,0.511908,-0.054710,-1.841638,-0.102893,0.455969,0.248782,0.576163,2.488463,-2.248024,-0.746723,0.769391,1.442889,1.209142,-1.294857,0.002832,-0.000180,0.002315,0.000198,0.000955,-0.007189,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059266
0.328726,-0.136389,0.081363,0.014535,-0.009381,0.525061,0.044005,-0.148951,0.074776,-0.005310,0.008900,0.525066,0.003173,0.010712,-0.071073,-0.104321,0.511908,-0.054710,-1.841635,-0.102887,0.455974,0.248779,0.576164,2.488465,-2.248026,-0.746720,0.769392,1.442876,1.209138,-1.294853,0.002743,0.002060,0.002098,-0.002659,0.000284,-0.009329,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059271
0.330699,-0.136390,0.081364,0.014536,-0.009381,0.525061,0.044005,-0.148953,0.074776,-0.005311,0.008900,0.525066,0.003171,0.010713,-0.071073,-0.104323,0.511908,-0.054710,-1.841632,-0.102882,0.455979,0.248777,0.576165,2.488468,-2.248027,-0.746716,0.769394,1.442864,1.209137,-1.294849,0.002666,0.000947,-0.000997,-0.002196,-0.004773,-0.006057,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059277
0.332680,-0.136390,0.081364,0.014536,-0.009381,0.525061,0.044005,-0.148953,0.074776,-0.005311,0.008900,0.525066,0.003171,0.010713,-0.071073,-0.104323,0.511908,-0.054710,-1.841632,-0.102882,0.455979,0.248777,0.576165,2.488468,-2.248027,-0.746716,0.769394,1.442864,1.209137,-1.294849,0.002666,0.000947,-0.000997,-0.002196,-0.004773,-0.006057,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059277
0.334730,-0.136390,0.081364,0.014536,-0.009381,0.525061,0.044005,-0.148953,0.074776,-0.005311,0.008900,0.525066,0.003171,0.010713,-0.071073,-0.104323,0.511908,-0.054710,-1.841632,-0.102882,0.455979,0.248777,0.576165,2.488468,-2.248027,-0.746716,0.769394,1.442864,1.209137,-1.294849,0.002666,0.000947,-0.000997,-0.002196,-0.004773,-0.006057,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059277
0.336715,-0.136390,0.081364,0.014536,-0.009381,0.525061,0.044005,-0.148953,0.074776,-0.005311,0.008900,0.525066,0.003171,0.010713,-0.071073,-0.104323,0.511908,-0.054710,-1.841632,-0.102882,0.455979,0.248777,0.576165,2.488468,-2.248027,-0.746716,0.769394,1.442864,1.209137,-1.294849,0.002666,0.000947,-0.000997,-0.002196,-0.004773,-0.006057,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059277
0.338758,-0.136390,0.081364,0.014536,-0.009381,0.525061,0.044005,-0.148953,0.074776,-0.005311,0.008900,0.525066,0.003171,0.010713,-0.071073,-0.104323,0.511908,-0.054710,-1.841632,-0.102882,0.455979,0.248777,0.576165,2.488468,-2.248027,-0.746716,0.769394,1.442864,1.209137,-1.294849,0.002666,0.000947,-0.000997,-0.002196,-0.004773,-0.006057,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059277
0.340689,-0.136390,0.081364,0.014536,-0.009381,0.525061,0.044005,-0.148953,0.074776,-0.005311,0.008900,0.525066,0.003171,0.010713,-0.071073,-0.104323,0.511908,-0.054710,-1.841632,-0.102882,0.455979,0.248777,0.576165,2.488468,-2.248027,-0.746716,0.769394,1.442864,1.209137,-1.294849,0.002666,0.000947,-0.000997,-0.002196,-0.004773,-0.006057,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059277
0.342735,-0.136392,0.081365,0.014544,-0.009381,0.525061,0.044006,-0.148955,0.074777,-0.005312,0.008901,0.525066,0.003168,0.010710,-0.071075,-0.104327,0.511909,-0.054710,-1.841626,-0.102870,0.455988,0.248772,0.576168,2.488467,-2.248032,-0.746718,0.769400,1.442843,1.209128,-1.294840,0.002560,-0.003174,0.002243,0.000557,0.001543,0.003560,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059288
0.344725,-0.136392,0.081365,0.014544,-0.009381,0.525061,0.044006,-0.148955,0.074777,-0.005312,0.008901,0.525066,0.003168,0.010710,-0.071075,-0.104327,0.511909,-0.054710,-1.841626,-0.102870,0.455988,0.248772,0.576168,2.488467,-2.248034,-0.746716,0.769400,1.442832,1.209127,-1.294835,0.002520,-0.000645,0.001725,-0.002668,0.000956,-0.000706,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059293
0.346681,-0.136392,0.081364,0.014544,-0.009382,0.525061,0.044006,-0.148957,0.074777,-0.005312,0.008902,0.525066,0.003166,0.010710,-0.071076,-0.104329,0.511909,-0.054710,-1.841624,-0.102864,0.455993,0.248770,0.576169,2.488468,-2.248034,-0.746716,0.769400,1.442832,1.209127,-1.294835,0.002520,-0.000645,0.001725,-0.002668,0.000956,-0.000706,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059293
0.348688,-0.136392,0.081364,0.014539,-0.009383,0.525061,0.044005,-0.148959,0.074777,-0.005313,0.008903,0.525066,0.003164,0.010711,-0.071077,-0.104331,0.511909,-0.054710,-1.841621,-0.102858,0.455998,0.248767,0.576170,2.488469,-2.248035,-0.746714,0.769401,1.442821,1.209127,-1.294830,0.002502,0.004166,-0.001616,-0.002502,-0.004013,0.000855,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059299
0.350799,-0.136393,0.081364,0.014537,-0.009384,0.525061,0.044004,-0.148961,0.074776,-0.005313,0.008904,0.525066,0.003162,0.010712,-0.071078,-0.104333,0.511909,-0.054710,-1.841618,-0.102852,0.456003,0.248765,0.576171,2.488470,-2.248036,-0.746714,0.769402,1.442810,1.209125,-1.294825,0.002489,0.005057,-0.001550,0.000402,-0.003430,-0.002839,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059304
0.352716,-0.136393,0.081364,0.014538,-0.009385,0.525060,0.044004,-0.148962,0.074776,-0.005314,0.008905,0.525066,0.003161,0.010713,-0.071078,-0.104335,0.511909,-0.054711,-1.841615,-0.102846,0.456008,0.248762,0.576172,2.488470,-2.248038,-0.746714,0.769404,1.442801,1.209122,-1.294807,0.002448,0.002783,0.001264,-0.000174,0.002193,-0.000381,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059310
0.354860,-0.136393,0.081364,0.014541,-0.009386,0.525060,0.044004,-0.148964,0.074776,-0.005314,0.008906,0.525066,0.003159,0.010713,-0.071079,-0.104338,0.511909,-0.054711,-1.841612,-0.102840,0.456012,0.248760,0.576173,2.488471,-2.248040,-0.746712,0.769406,1.442792,1.209122,-1.294792,0.002414,-0.001969,0.000617,0.002132,0.002250,0.006532,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059315
0.356851,-0.136393,0.081364,0.014545,-0.009387,0.525060,0.044005,-0.148965,0.074777,-0.005315,0.008906,0.525066,0.003157,0.010714,-0.071080,-0.104340,0.511909,-0.054710,-1.841610,-0.102834,0.456017,0.248758,0.576174,2.488475,-2.248042,-0.746707,0.769406,1.442782,1.209124,-1.294780,0.002388,-0.003030,-0.002824,0.001079,-0.002732,0.006650,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059321
0.358838,-0.136395,0.081364,0.014548,-0.009387,0.525060,0.044005,-0.148967,0.074777,-0.005315,0.008907,0.525066,0.003155,0.010714,-0.071081,-0.104342,0.511909,-0.054710,-1.841607,-0.102828,0.456022,0.248755,0.576176,2.488477,-2.248044,-0.746705,0.769405,1.442773,1.209123,-1.294768,0.002375,-0.001115,-0.002837,-0.002687,-0.002147,0.001795,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059326
0.360842,-0.136397,0.081365,0.014549,-0.009386,0.525060,0.044006,-0.148968,0.074777,-0.005316,0.008907,0.525066,0.003154,0.010714,-0.071082,-0.104344,0.511910,-0.054710,-1.841604,-0.102823,0.456027,0.248753,0.576177,2.488477,-2.248043,-0.746707,0.769404,1.442763,1.209120,-1.294770,0.002412,0.003205,-0.000082,-0.002937,0.003032,-0.007101,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059332
0.362868,-0.136397,0.081365,0.014549,-0.009386,0.525060,0.044006,-0.148968,0.074777,-0.005316,0.008907,0.525066,0.003154,0.010714,-0.071082,-0.104344,0.511910,-0.054710,-1.841604,-0.102823,0.456027,0.248753,0.576177,2.488477,-2.248043,-0.746707,0.769404,1.442763,1.209120,-1.294770,0.002412,0.003205,-0.000082,-0.002937,0.003032,-0.007101,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059332
0.364869,-0.136397,0.081365,0.014549,-0.009386,0.525060,0.044006,-0.148968,0.074777,-0.005316,0.008907,0.525066,0.003154,0.010714,-0.071082,-0.104344,0.511910,-0.054710,-1.841604,-0.102823,0.456027,0.248753,0.576177,2.488477,-2.248043,-0.746707,0.769404,1.442763,1.209120,-1.294770,0.002412,0.003205,-0.000082,-0.002937,0.003032,-0.007101,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059332
0.366868,-0.136397,0.081365,0.014549,-0.009386,0.525060,0.044006,-0.148968,0.074777,-0.005316,0.008907,0.525066,0.003154,0.010714,-0.071082,-0.104344,0.511910,-0.054710,-1.841604,-0.102823,0.456027,0.248753,0.576177,2.488477,-2.248043,-0.746707,0.769404,1.442763,1.209120,-1.294770,0.002412,0.003205,-0.000082,-0.002937,0.003032,-0.007101,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059332
0.368867,-0.136397,0.081365,0.014549,-0.009386,0.525060,0.044006,-0.148968,0.074777,-0.005316,0.008907,0.525066,0.003154,0.010714,-0.071082,-0.104344,0.511910,-0.054710,-1.841604,-0.102823,0.456027,0.248753,0.576177,2.488477,-2.248043,-0.746707,0.769404,1.442763,1.209120,-1.294770,0.002412,0.003205,-0.000082,-0.002937,0.003032,-0.007101,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059332
0.370883,-0.136397,0.081365,0.014549,-0.009386,0.525060,0.044006,-0.148968,0.074777,-0.005316,0.008907,0.525066,0.003154,0.010714,-0.071082,-0.104344,0.511910,-0.054710,-1.841604,-0.102823,0.456027,0.248753,0.576177,2.488477,-2.248043,-0.746707,0.769404,1.442763,1.209120,-1.294770,0.002412,0.003205,-0.000082,-0.002937,0.003032,-0.007101,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059332
0.372835,-0.136401,0.081364,0.014539,-0.009384,0.525060,0.044004,-0.148968,0.074776,-0.005320,0.008905,0.525066,0.003150,0.010713,-0.071083,-0.104348,0.511910,-0.054710,-1.841598,-0.102811,0.456037,0.248748,0.576179,2.488481,-2.248044,-0.746704,0.769404,1.442746,1.209119,-1.294772,0.002476,0.001330,0.000225,0.004520,-0.001855,-0.006095,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059343
0.374850,-0.136402,0.081364,0.014538,-0.009383,0.525060,0.044004,-0.148969,0.074776,-0.005322,0.008904,0.525065,0.003148,0.010713,-0.071083,-0.104351,0.511910,-0.054710,-1.841596,-0.102805,0.456042,0.248745,0.576180,2.488483,-2.248046,-0.746701,0.769407,1.442737,1.209120,-1.294725,0.002394,-0.003570,-0.003902,0.005514,-0.000589,0.001956,-0.000775,-0.000778,-0.000775,-0.000771,0.000599,0.059348
0.376855,-0.136404,0.081364,0.014539,-0.009383,0.525060,0.044004,-0.148970,0.074776,-0.005323,0.008903,0.525065,0.003146,0.010712,-0.071084,-0.104353,0.511910,-0.054711,-1.841593,-0.102799,0.456046,0.248743,0.576181,2.488482,-2.248049,-0.746700,0.769410,1.442728,1.209119,-1.294685,0.002331,-0.004746,-0.004466,0.003400,0.005041,0.003425,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059354
0.378792,-0.136405,0.081364,0.014542,-0.009382,0.525060,0.044005,-0.148970,0.074777,-0.005324,0.008903,0.525065,0.003145,0.010710,-0.071085,-0.104355,0.511910,-0.054710,-1.841590,-0.102793,0.456051,0.248741,0.576183,2.488484,-2.248051,-0.746698,0.769410,1.442717,1.209120,-1.294651,0.002296,-0.002917,-0.002154,-0.001221,0.004665,-0.000879,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059360
0.380906,-0.136406,0.081364,0.014540,-0.009383,0.525060,0.044004,-0.148972,0.074777,-0.005325,0.008903,0.525065,0.003143,0.010710,-0.071085,-0.104357,0.511911,-0.054710,-1.841587,-0.102787,0.456056,0.248738,0.576184,2.488485,-2.248052,-0.746699,0.769411,1.442705,1.209120,-1.294651,0.002354,0.001345,0.002487,-0.002171,-0.000138,0.000652,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059365
0.382865,-0.136406,0.081364,0.014541,-0.009383,0.525060,0.044004,-0.148973,0.074777,-0.005326,0.008903,0.525065,0.003141,0.010710,-0.071086,-0.104360,0.511911,-0.054711,-1.841584,-0.102781,0.456061,0.248736,0.576185,2.488485,-2.248053,-0.746699,0.769411,1.442692,1.209119,-1.294624,0.002343,0.001868,0.003304,-0.000171,0.000586,-0.003069,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059371
0.384865,-0.136407,0.081365,0.014544,-0.009384,0.525060,0.044005,-0.148974,0.074777,-0.005327,0.008903,0.525065,0.003139,0.010710,-0.071087,-0.104362,0.511911,-0.054710,-1.841581,-0.102776,0.456066,0.248733,0.576186,2.488487,-2.248055,-0.746696,0.769413,1.442680,1.209121,-1.294583,0.002290,-0.000622,0.001040,0.001140,-0.003310,-0.001081,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059376
0.386822,-0.136407,0.081365,0.014544,-0.009385,0.525060,0.044004,-0.148975,0.074777,-0.005328,0.008904,0.525065,0.003137,0.010711,-0.071088,-0.104364,0.511911,-0.054710,-1.841579,-0.102770,0.456071,0.248731,0.576187,2.488489,-2.248057,-0.746693,0.769416,1.442670,1.209121,-1.294539,0.002222,0.000144,-0.003707,-0.000717,-0.001404,0.005981,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059382
0.388824,-0.136407,0.081364,0.014541,-0.009385,0.525060,0.044004,-0.148975,0.074777,-0.005328,0.008904,0.525065,0.003137,0.010711,-0.071088,-0.104364,0.511911,-0.054710,-1.841579,-0.102770,0.456071,0.248731,0.576187,2.488489,-2.248057,-0.746693,0.769416,1.442670,1.209121,-1.294539,0.002222,0.000144,-0.003707,-0.000717,-0.001404,0.005981,-0.000775,-0.000778,-0.000776,-0.000771,0.000599,0.059382
